,Name,train time [s],layers,loss val,iters,Class_0_precs,Class_1_precs,Class_2_precs,Class_3_precs,Class_4_precs,Class_5_precs,Class_6_precs,Class_7_precs,Class_8_precs,Class_9_precs,Class_0_recall,Class_1_recall,Class_2_recall,Class_3_recall,Class_4_recall,Class_5_recall,Class_6_recall,Class_7_recall,Class_8_recall,Class_9_recall,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
71,round_to_0_v1_71,46.546875,(),inf,196,0.943204868,0.923351159,0.884520885,0.863340564,0.869120654,0.880778589,0.893360161,0.85335689,0.669329073,0.846625767,0.939393939,0.920071048,0.76433121,0.771317829,0.870901639,0.795604396,0.932773109,0.923518164,0.858606557,0.788571429,465,0,4,1,1,4,5,4,11,0,0,518,9,2,2,1,1,2,28,0,5,13,360,16,4,4,9,17,41,2,2,8,19,398,2,16,5,9,47,10,1,4,3,0,425,0,17,6,9,23,8,7,2,16,2,362,13,2,37,6,5,1,3,0,6,6,444,1,10,0,1,1,3,2,4,0,0,483,9,20,1,5,3,19,6,11,3,7,419,14,5,4,1,7,37,7,0,35,15,414
72,round_to_0_v1_72,45.671875,(),inf,194,0.93360161,0.92469352,0.846666667,0.860813704,0.885106383,0.81441048,0.892276423,0.822147651,0.688552189,0.903703704,0.937373737,0.937833037,0.808917197,0.779069767,0.852459016,0.81978022,0.922268908,0.936902486,0.838114754,0.697142857,464,0,6,1,0,5,5,4,10,0,0,528,11,2,1,1,1,2,17,0,5,11,381,9,2,6,7,16,33,1,2,6,26,402,2,23,4,9,38,4,2,6,4,0,416,3,20,5,17,15,10,7,3,19,1,373,12,0,29,1,5,2,6,0,6,7,439,1,10,0,2,1,5,3,4,0,0,490,8,10,2,7,6,21,5,20,3,7,409,8,5,3,2,10,33,20,1,62,23,366
73,round_to_0_v1_73,53.03125,(),inf,220,0.948559671,0.922010399,0.807377049,0.760907504,0.876826722,0.848699764,0.895918367,0.902534113,0.783549784,0.833005894,0.931313131,0.944937833,0.836518047,0.84496124,0.860655738,0.789010989,0.922268908,0.885277247,0.741803279,0.807619048,461,0,16,2,0,6,5,2,3,0,0,532,11,3,1,2,0,1,13,0,4,10,394,18,4,3,6,9,21,2,2,6,24,436,1,15,5,4,16,7,0,6,7,0,420,1,17,5,7,25,7,7,5,36,1,359,17,1,19,3,5,1,11,0,7,5,439,1,7,0,2,1,6,13,3,0,0,463,5,30,1,10,12,51,5,24,1,4,362,18,4,4,2,14,37,8,0,23,9,424
74,round_to_0_v1_74,57.75,(),2.62290229,245,0.941414141,0.905882353,0.878571429,0.757417103,0.896475771,0.824175824,0.9,0.869158879,0.769574944,0.802238806,0.941414141,0.957371226,0.78343949,0.841085271,0.834016393,0.824175824,0.926470588,0.889101338,0.704918033,0.819047619,466,0,6,1,1,4,5,3,9,0,0,539,5,2,2,2,0,3,10,0,5,16,369,21,4,7,6,17,24,2,3,7,18,434,2,17,5,7,16,7,1,4,2,1,407,0,17,7,8,41,6,7,3,34,0,375,14,0,14,2,5,1,5,0,7,7,441,1,8,1,1,1,4,13,3,0,0,465,5,31,2,17,7,53,5,29,2,7,344,22,6,3,1,14,23,14,0,25,9,430
75,round_to_0_v1_75,53.328125,(),inf,228,0.969565217,0.909401709,0.782608696,0.875565611,0.846003899,0.794661191,0.892057026,0.904854369,0.731428571,0.861344538,0.901010101,0.944937833,0.840764331,0.75,0.889344262,0.850549451,0.920168067,0.891013384,0.786885246,0.780952381,446,0,23,1,1,10,6,3,5,0,0,532,10,1,2,2,1,1,14,0,1,12,396,5,5,6,6,7,31,2,2,8,36,387,3,26,7,6,35,6,0,6,6,0,434,0,15,3,5,19,4,7,4,12,2,387,16,0,22,1,2,1,11,0,7,6,438,1,9,1,1,1,10,6,8,0,0,466,9,22,1,13,8,21,7,32,2,5,384,15,3,5,2,9,44,18,0,23,11,410
76,round_to_0_v1_76,50.21875,(),inf,211,0.939759036,0.919860627,0.80625,0.807619048,0.857715431,0.835585586,0.916488223,0.895238095,0.756701031,0.838966203,0.945454545,0.937833037,0.821656051,0.821705426,0.87704918,0.815384615,0.899159664,0.898661568,0.75204918,0.803809524,468,0,11,1,1,3,4,2,5,0,0,528,15,1,2,1,0,1,15,0,6,10,387,14,5,3,6,13,25,2,3,7,28,424,2,19,3,7,18,5,1,5,4,0,428,0,13,3,7,27,6,7,2,30,1,371,12,0,23,3,5,1,14,0,10,6,428,1,11,0,1,1,8,7,6,0,0,470,5,25,3,11,9,38,7,28,1,5,367,19,5,4,2,10,37,13,0,23,9,422
77,round_to_0_v1_77,45.453125,(),inf,194,0.948453608,0.902027027,0.785009862,0.79406308,0.888198758,0.889168766,0.883299799,0.865808824,0.776371308,0.865145228,0.929292929,0.948490231,0.845010616,0.829457364,0.879098361,0.775824176,0.922268908,0.900573614,0.754098361,0.794285714,460,0,17,2,1,2,6,3,4,0,0,534,12,1,2,2,1,2,9,0,4,12,398,14,5,3,5,9,20,1,2,8,30,428,0,16,6,7,15,4,1,5,6,1,429,0,16,5,8,17,6,7,5,26,0,353,22,1,29,6,3,1,15,0,7,3,439,1,6,1,2,1,11,10,3,0,0,471,3,22,3,19,11,46,4,15,2,6,368,14,4,5,2,11,32,3,0,39,12,417
78,round_to_0_v1_78,48.578125,(),inf,203,0.932270916,0.908629442,0.823899371,0.781021898,0.849902534,0.81938326,0.904761905,0.87706422,0.795100223,0.885844749,0.945454545,0.953818828,0.834394904,0.829457364,0.893442623,0.817582418,0.918067227,0.913957935,0.731557377,0.739047619,468,0,11,1,1,3,6,2,3,0,0,537,12,1,2,1,1,1,8,0,5,12,393,12,5,5,6,10,22,1,3,8,29,428,2,18,4,6,14,4,1,5,3,0,436,1,14,4,7,17,7,7,4,38,0,372,12,1,13,1,6,1,7,0,8,7,437,2,8,0,1,1,8,10,6,0,0,478,4,15,5,16,9,45,7,28,3,6,357,12,6,4,1,13,46,19,0,35,13,388
79,round_to_0_v1_79,48.15625,(),inf,201,0.938900204,0.936936937,0.790513834,0.798479087,0.909297052,0.844444444,0.898128898,0.930232558,0.753623188,0.771043771,0.931313131,0.923623446,0.8492569,0.813953488,0.821721311,0.835164835,0.907563025,0.841300191,0.745901639,0.872380952,461,0,14,1,1,3,5,3,7,0,0,520,13,4,1,4,1,1,19,0,6,9,400,14,2,3,6,8,21,2,2,5,28,420,0,22,5,4,17,13,1,4,5,0,401,0,14,2,12,49,8,6,2,20,1,380,14,0,20,4,5,1,13,0,7,6,432,1,10,1,1,1,12,17,5,0,0,440,3,44,3,6,17,42,4,23,3,3,364,23,4,3,2,8,19,9,1,11,10,458
80,round_to_0_v1_80,49.40625,(),inf,210,0.946502058,0.917241379,0.811320755,0.813229572,0.875776398,0.851674641,0.881526104,0.904109589,0.741509434,0.83499006,0.929292929,0.944937833,0.821656051,0.810077519,0.866803279,0.782417582,0.922268908,0.883365201,0.805327869,0.8,460,0,14,1,0,3,7,3,7,0,0,532,10,2,1,2,1,1,14,0,4,12,387,11,4,4,7,12,28,2,2,7,31,418,2,18,6,4,22,6,1,5,3,1,423,1,16,4,9,25,7,7,4,27,3,356,18,0,30,3,5,1,11,0,7,5,439,1,7,0,2,1,8,7,3,0,0,462,8,32,1,10,7,31,5,17,4,5,393,15,4,5,2,16,35,12,0,19,12,420
