,Name,train time [s],layers,loss val,iters,Class_0_precs,Class_1_precs,Class_2_precs,Class_3_precs,Class_4_precs,Class_5_precs,Class_6_precs,Class_7_precs,Class_8_precs,Class_9_precs,Class_0_recall,Class_1_recall,Class_2_recall,Class_3_recall,Class_4_recall,Class_5_recall,Class_6_recall,Class_7_recall,Class_8_recall,Class_9_recall,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
10,Control_v1_10,5.78125,"(20, 20)",2.2996544346011607,28,0.0,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
11,Control_v1_11,29.4375,"(20, 20)",0.9194000396655054,131,0.288135593220339,0.9537366548042705,0.36962247585601404,0.1871345029239766,0.8007662835249042,0.08333333333333333,0.3299050632911392,0.9330708661417323,0.3758169934640523,0.862144420131291,0.03434343434343434,0.9520426287744227,0.8938428874734607,0.06201550387596899,0.8565573770491803,0.002197802197802198,0.8760504201680672,0.9063097514340345,0.23565573770491804,0.7504761904761905,17,0,28,16,0,1,379,0,53,1,0,536,10,1,1,0,2,1,12,0,2,4,421,6,4,0,17,4,9,4,2,1,437,32,0,1,16,8,16,3,1,2,1,3,418,3,21,2,1,36,14,0,31,23,7,1,315,1,59,4,7,2,3,7,8,0,417,0,32,0,0,0,21,10,6,0,0,474,1,11,15,13,177,61,4,0,93,6,115,4,1,4,10,12,74,6,4,12,8,394
12,Control_v1_12,52.46875,"(20, 20)",1.140160845544292,233,0.45261984392419174,0.6284348864994026,0.5852459016393443,0.6735294117647059,0.6346516007532956,0.3776223776223776,0.0,0.4626865671641791,0.48606271777003485,0.49096385542168675,0.8202020202020202,0.9342806394316163,0.7579617834394905,0.4437984496124031,0.6905737704918032,0.11868131868131868,0.0,0.35564053537284895,0.5717213114754098,0.6209523809523809,406,3,11,4,0,3,1,50,4,13,0,526,8,7,0,2,0,1,19,0,12,17,357,46,4,2,0,17,9,7,5,103,134,229,0,9,0,15,16,5,12,0,2,0,337,7,0,9,15,106,13,53,14,19,33,54,0,31,199,39,349,8,8,6,0,8,0,68,2,27,82,13,69,16,16,9,0,186,11,121,2,113,7,13,14,28,1,11,279,20,16,1,0,0,127,21,0,14,20,326
13,Control_v1_13,5.328125,"(20, 20)",2.3005077657671986,23,0.0,0.11262252450490098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,454,0,0,1,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
14,Control_v1_14,5.8125,"(20, 20)",2.3001685534104053,26,0.0,0.11262252450490098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,494,0,0,0,0,0,1,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
15,Control_v1_15,47.234375,"(20, 20)",1.9396990625471489,207,0.0,0.9086294416243654,0.0,0.0,0.0,0.0,0.0,0.11963048498845266,0.4358974358974359,0.0,0.0,0.9538188277087034,0.0,0.0,0.0,0.0,0.0,0.9904397705544933,0.06967213114754098,0.0,0,0,0,0,0,0,0,495,0,0,0,537,0,0,0,0,0,14,12,0,0,5,0,0,0,0,0,459,7,0,0,1,0,0,0,0,0,506,9,0,0,3,0,0,0,0,0,481,4,0,0,2,0,0,0,0,0,448,5,0,0,2,0,0,0,0,0,474,0,0,0,2,0,0,0,0,0,518,3,0,0,33,0,0,0,0,0,421,34,0,0,6,0,1,0,0,0,514,4,0
16,Control_v1_16,39.5625,"(20, 20)",0.334251838796936,177,0.8792756539235412,0.9602169981916817,0.4124748490945674,0.7992277992277992,0.8061420345489443,0.9283582089552239,0.9159663865546218,0.9024856596558317,0.24603174603174602,0.8796498905908097,0.8828282828282829,0.9431616341030196,0.8704883227176221,0.8023255813953488,0.860655737704918,0.6835164835164835,0.9159663865546218,0.9024856596558317,0.06352459016393443,0.7657142857142857,437,0,28,0,0,0,4,0,25,1,0,531,15,5,4,1,1,2,4,0,5,4,410,6,11,0,19,6,9,1,0,3,58,414,4,9,1,7,12,8,3,3,20,3,420,2,6,3,7,21,31,3,20,54,2,311,7,2,22,3,9,2,22,0,3,0,436,1,3,0,1,0,15,2,4,1,0,472,9,19,9,2,396,19,10,8,1,10,31,2,2,5,10,15,63,3,1,20,4,402
17,Control_v1_17,41.125,"(20, 20)",1.6828655064762064,178,0.22859970311726868,0.7926509186351706,0.21608040201005024,0.3173076923076923,0.21428571428571427,0.2813852813852814,0.20321285140562248,0.0,0.0,0.0,0.9333333333333333,0.5364120781527532,0.3651804670912951,0.19186046511627908,0.006147540983606557,0.14285714285714285,0.5315126050420168,0.0,0.0,0.0,462,0,0,1,2,17,13,0,0,0,1,302,243,8,0,0,9,0,0,0,18,59,172,58,0,13,151,0,0,0,12,6,156,99,0,9,234,0,0,0,440,0,2,3,3,21,19,0,0,0,81,7,26,24,3,65,249,0,0,0,79,0,55,47,2,40,253,0,0,0,427,0,12,7,3,18,56,0,0,0,38,7,130,63,0,18,232,0,0,0,463,0,0,2,1,30,29,0,0,0
18,Control_v1_18,22.421875,"(20, 20)",1.456489109090227,95,0.0,0.9656419529837251,0.5,0.47674418604651164,0.18727634194831014,0.308666017526777,0.0,0.12195121951219512,0.0,0.0,0.0,0.9484902309058615,0.010615711252653927,0.6356589147286822,0.9651639344262295,0.6967032967032967,0.0,0.04780114722753346,0.0,0.0,0,0,0,1,456,20,0,18,0,0,0,534,1,2,2,17,0,6,1,0,0,6,5,284,43,116,0,17,0,0,0,1,1,328,16,158,0,12,0,0,0,1,0,0,471,4,0,12,0,0,0,2,0,39,65,317,0,32,0,0,0,2,0,0,432,18,0,24,0,0,0,0,1,3,447,46,1,25,0,0,0,7,2,31,81,322,0,45,0,0,0,0,0,0,502,9,0,14,0,0
19,Control_v1_19,16.890625,"(20, 20)",2.060205705265008,75,0.0,0.12233811386353759,0.0,0.0,0.0,0.0,0.0,0.9874055415617129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7495219885277247,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,2,0,0,0,514,0,0,0,0,0,2,0,0,0,487,0,0,0,0,0,1,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,130,0,0,1,0,0,392,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
20,Control_v1_20,7.671875,"(20, 20)",2.3005136577847685,33,0.0,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
21,Control_v1_21,63.015625,"(20, 20)",1.0722225246256523,276,0.4337851929092805,0.7586837294332724,0.4919786096256685,0.4924698795180723,0.7029702970297029,0.3787878787878788,0.7232597623089984,1.0,0.48727272727272725,0.5338582677165354,0.8404040404040404,0.7371225577264654,0.5859872611464968,0.6337209302325582,0.7274590163934426,0.21978021978021978,0.8949579831932774,0.0019120458891013384,0.27459016393442626,0.6457142857142857,416,0,1,8,8,21,2,0,3,36,0,415,116,24,0,3,0,0,5,0,6,40,276,47,1,16,54,0,30,1,27,41,53,327,1,17,4,0,31,15,0,0,1,1,355,15,52,0,5,59,71,11,23,110,3,100,19,0,43,75,0,0,23,1,4,7,426,0,12,3,400,3,4,32,1,18,0,1,6,58,16,37,63,109,3,53,24,0,134,49,23,0,1,5,129,14,8,0,6,339
22,Control_v1_22,7.546875,"(20, 20)",2.300467804044424,32,0.0,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
23,Control_v1_23,5.6875,"(20, 20)",2.3004592299879283,26,0.0,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
24,Control_v1_24,5.625,"(20, 20)",2.3005869042146285,23,0.0,0.11264505802320929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,1,454,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,1,522,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
25,Control_v1_25,6.09375,"(20, 20)",2.30055967284596,29,0.0,0.11262252450490098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,494,0,0,0,0,1,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
26,Control_v1_26,38.1875,"(20, 20)",1.6079854712812107,165,0.0,0.8453125,0.3786407766990291,0.18518518518518517,0.0,0.0,0.836852207293666,0.15024846536100556,0.5703971119133574,0.0,0.0,0.9609236234458259,0.08280254777070063,0.009689922480620155,0.0,0.0,0.9159663865546218,0.982791586998088,0.3237704918032787,0.0,0,0,4,0,0,0,6,485,0,0,0,541,0,1,0,0,3,5,13,0,4,16,39,4,0,0,32,344,32,0,0,4,3,5,0,0,4,466,34,0,3,3,20,0,0,0,20,432,10,0,4,4,10,4,0,0,18,399,16,0,0,2,19,0,0,0,436,19,0,0,0,2,0,2,0,0,1,514,4,0,0,66,3,10,0,0,0,251,158,0,0,2,5,1,0,0,1,506,10,0
27,Control_v1_27,5.953125,"(20, 20)",2.3004765355933183,26,0.0,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
28,Control_v1_28,5.328125,"(20, 20)",2.3004725758128113,22,0.0,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
29,Control_v1_29,6.890625,"(20, 20)",2.300475766808905,30,0.0,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
30,Control_v1_30,5.640625,"(20, 20)",2.0353364298380883,23,0.0,0.12483340737450022,0.0,0.0,0.09090909090909091,0.0,0.0,0.9484536082474226,0.0,0.0,0.0,0.9982238010657194,0.0,0.0,0.0020491803278688526,0.0,0.0,0.8795411089866156,0.0,0.0,0,493,0,0,2,0,0,0,0,0,0,562,0,0,0,0,0,1,0,0,0,467,0,0,0,0,0,4,0,0,0,514,0,0,0,0,0,2,0,0,0,480,0,0,1,0,0,7,0,0,0,454,0,0,0,0,0,1,0,0,0,476,0,0,0,0,0,0,0,0,0,56,0,0,5,2,0,460,0,0,0,487,0,0,0,0,0,1,0,0,0,513,0,0,3,0,0,9,0,0
31,Control_v1_31,45.09375,"(20, 20)",0.6972668568677847,197,0.695859872611465,0.8443017656500803,0.49295774647887325,0.6947565543071161,0.8207739307535642,0.3955431754874652,0.5643044619422573,0.8035398230088495,0.3474088291746641,0.8161434977578476,0.8828282828282829,0.9342806394316163,0.07430997876857749,0.7189922480620154,0.8258196721311475,0.3120879120879121,0.9033613445378151,0.8680688336520076,0.3709016393442623,0.6933333333333334,437,1,0,0,1,27,2,1,26,0,0,526,6,13,1,0,6,2,9,0,15,35,35,47,7,26,227,2,75,2,3,31,3,371,2,47,13,16,27,3,0,1,6,1,403,0,19,11,9,38,98,4,4,11,0,142,44,6,146,0,3,0,1,0,9,8,430,0,24,1,0,6,0,17,3,4,0,454,6,33,69,19,13,71,2,96,17,15,181,5,3,0,3,3,63,9,4,58,18,364
32,Control_v1_32,6.03125,"(20, 20)",2.299861656477097,26,0.0,0.11262252450490098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,1,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
33,Control_v1_33,39.1875,"(20, 20)",1.599198035020477,173,0.560702875399361,0.32608695652173914,0.21428571428571427,0.23875715453802127,0.0,0.0,0.3016157989228007,0.24857586742620405,0.21212121212121213,0.0,0.7090909090909091,0.05328596802841918,0.18471337579617833,0.5658914728682171,0.0,0.0,0.35294117647058826,0.9177820267686424,0.07172131147540983,0.0,351,0,28,19,0,0,95,1,1,0,1,30,1,33,0,0,3,458,37,0,84,4,87,138,0,0,133,18,7,0,19,9,88,292,0,0,46,36,26,0,1,11,2,40,0,0,4,413,17,0,11,4,73,278,0,0,67,6,16,0,156,2,61,79,0,0,168,4,6,0,0,11,1,21,0,0,0,480,10,0,2,12,63,300,0,0,39,37,35,0,1,9,2,23,0,0,2,478,10,0
34,Control_v1_34,8.578125,"(20, 20)",2.1414699690825083,36,0.0,0.0,0.12685680332739158,0.0,0.0,0.0,0.0,0.0,0.0,0.2974137931034483,0.0,0.0,0.9065817409766455,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0,1,481,0,0,0,0,0,0,13,0,0,561,0,0,0,0,0,0,2,0,0,427,0,0,0,0,0,0,44,0,0,481,0,0,0,0,0,0,35,0,3,49,0,0,0,0,0,0,436,0,2,424,0,0,0,0,0,0,29,0,2,440,0,0,0,0,0,0,34,0,0,17,0,0,0,0,0,0,506,0,1,445,0,0,0,0,0,0,42,0,1,41,0,0,0,0,0,0,483
