,Name,train time [s],layers,loss val,iters,Class_0_precs,Class_1_precs,Class_2_precs,Class_3_precs,Class_4_precs,Class_5_precs,Class_6_precs,Class_7_precs,Class_8_precs,Class_9_precs,Class_0_recall,Class_1_recall,Class_2_recall,Class_3_recall,Class_4_recall,Class_5_recall,Class_6_recall,Class_7_recall,Class_8_recall,Class_9_recall,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
10,round_to_0_v1_10,63.28125,"(100, 100)",7.224962973517232,40,0.8564705882352941,0.8374233128834356,0.8114478114478114,0.9183673469387755,0.8796296296296297,0.5942028985507246,0.7428571428571429,0.717391304347826,0.5149456521739131,0.4464110127826942,0.7353535353535353,0.9698046181172292,0.5116772823779193,0.2616279069767442,0.19467213114754098,0.7208791208791209,0.8739495798319328,0.6940726577437859,0.7766393442622951,0.8647619047619047,364,2,1,0,0,56,27,14,15,16,0,546,0,0,0,2,1,1,12,1,14,25,241,1,1,11,47,40,60,31,15,25,44,135,2,93,15,17,133,37,2,7,1,0,95,14,27,30,34,278,11,5,5,3,1,328,14,8,42,38,8,11,2,0,4,5,416,2,16,12,3,9,1,2,2,7,3,363,23,110,6,18,2,2,1,28,3,9,379,40,2,4,0,4,2,8,7,22,22,454
11,round_to_0_v1_11,75.546875,"(100, 100)",1.9033392834144467,48,0.7135416666666666,0.21120497999110716,0.08333333333333333,0.5517241379310345,0.47368421052631576,0.4235294117647059,0.5748031496062992,0.20689655172413793,0.1827956989247312,0.26558891454965355,0.5535353535353535,0.8436944937833037,0.004246284501061571,0.15503875968992248,0.018442622950819672,0.15824175824175823,0.46008403361344535,0.4359464627151052,0.03483606557377049,0.21904761904761905,274,74,5,9,0,38,38,50,1,6,1,475,0,7,0,4,25,46,0,5,5,287,2,2,2,6,18,132,3,14,28,247,3,80,0,42,24,54,11,27,0,167,0,1,9,1,6,179,17,108,63,118,7,32,2,72,33,75,13,40,7,194,2,8,3,4,219,36,1,2,1,223,0,0,2,0,1,228,9,59,2,294,4,4,1,1,12,96,17,57,3,170,1,2,0,2,5,206,21,115
12,round_to_0_v1_12,105.46875,"(100, 100)",1.9391107117254207,66,0.2404692082111437,0.6258620689655172,0.309265944645006,0.5383064516129032,0.19111111111111112,0.1774193548387097,0.07692307692307693,0.7058823529411765,0.1507537688442211,0.2385557704706641,0.33131313131313134,0.6447602131438721,0.5456475583864119,0.5174418604651163,0.1762295081967213,0.024175824175824177,0.0021008403361344537,0.1835564053537285,0.06147540983606557,0.7047619047619048,164,5,212,26,54,3,2,3,6,20,9,363,7,44,24,5,2,1,40,68,105,4,257,14,37,0,0,0,2,52,48,49,58,267,20,8,2,1,9,54,44,13,30,5,86,2,1,12,5,290,54,54,52,57,41,11,0,4,50,132,179,1,149,43,65,4,1,4,15,15,27,18,15,7,39,4,2,96,16,299,38,27,37,28,60,13,3,1,30,251,14,46,14,5,24,12,0,14,26,370
13,round_to_0_v1_13,107.4375,"(100, 100)",2.063889666229008,68,0.6987951807228916,0.533442088091354,0.07207207207207207,0.14444797963728923,0.425,0.3888888888888889,0.13411078717201166,0.7226890756302521,0.17105263157894737,0.0,0.11717171717171718,0.5808170515097691,0.03397027600849257,0.8798449612403101,0.03483606557377049,0.015384615384615385,0.19327731092436976,0.16443594646271512,0.02663934426229508,0.0,58,0,2,414,0,1,4,16,0,0,0,327,44,59,0,2,122,0,9,0,2,23,16,368,0,1,48,4,9,0,2,5,7,454,6,3,27,5,7,0,0,44,31,318,17,0,70,3,5,0,2,17,11,363,6,7,42,3,4,0,1,52,27,287,4,2,92,1,10,0,18,16,29,309,3,2,54,86,6,0,0,56,27,288,1,0,103,0,13,0,0,73,28,283,3,0,124,1,13,0
14,round_to_0_v1_14,28.859375,"(100, 100)",7.533266865452877,18,0.8631178707224335,0.9613899613899614,0.7434679334916865,0.7876712328767124,0.5816326530612245,0.6547842401500938,0.8786407766990292,0.7425249169435216,0.4982078853046595,0.9259259259259259,0.9171717171717172,0.8845470692717584,0.6645435244161358,0.6686046511627907,0.8176229508196722,0.7670329670329671,0.7605042016806722,0.8546845124282982,0.8545081967213115,0.047619047619047616,454,0,4,2,4,11,5,7,8,0,0,498,9,3,7,6,3,3,34,0,10,1,313,20,21,13,11,13,69,0,12,3,26,345,3,53,4,7,63,0,5,0,12,5,399,12,11,1,42,1,18,1,7,17,8,349,8,2,45,0,11,4,9,8,33,28,362,0,21,0,3,3,16,6,16,8,1,447,22,1,6,2,7,18,10,18,4,6,417,0,7,6,18,14,185,35,3,116,116,25
15,round_to_0_v1_15,23.21875,"(100, 100)",8.273311848973142,14,0.3228346456692913,0.28434065934065933,0.0,0.0,0.08602150537634409,0.15977961432506887,0.11538461538461539,0.5,0.11538461538461539,0.1067318757192175,0.08282828282828283,0.36767317939609234,0.0,0.0,0.03278688524590164,0.12747252747252746,0.0063025210084033615,0.015296367112810707,0.018442622950819672,0.7066666666666667,41,2,0,0,28,132,0,2,3,287,2,207,0,0,10,3,0,0,2,339,13,24,0,0,7,22,0,0,18,387,36,18,0,0,1,54,2,0,3,402,3,90,0,0,16,14,2,0,23,340,8,29,0,0,72,58,0,1,6,281,8,7,0,0,9,29,3,5,2,413,9,140,0,0,19,24,19,8,7,297,4,89,0,0,15,12,0,0,9,359,3,122,0,0,9,15,0,0,5,371
16,round_to_0_v1_16,25.734375,"(100, 100)",17.28196361505378,16,0.10526315789473684,0.9041916167664671,0.17525773195876287,0.19672131147540983,0.5070422535211268,0.09140826873385013,0.0,0.20411160058737152,0.1588447653429603,0.16216216216216217,0.00404040404040404,0.8046181172291297,0.07218683651804671,0.023255813953488372,0.07377049180327869,0.621978021978022,0.0,0.26577437858508607,0.09016393442622951,0.022857142857142857,2,1,23,1,0,354,1,84,14,15,0,453,13,5,0,45,0,28,17,2,2,14,34,1,4,289,5,96,19,7,2,5,21,12,1,372,4,78,16,5,1,0,9,1,36,353,1,16,60,11,6,10,25,14,0,283,4,60,43,10,0,13,11,0,9,338,0,87,14,4,4,2,35,7,6,312,3,139,12,3,1,3,9,11,0,371,3,41,44,5,1,0,14,9,15,379,5,52,38,12
17,round_to_0_v1_17,73.640625,"(100, 100)",2.8710301401885983,46,0.0,0.13962920046349941,0.18902439024390244,0.0,0.35555555555555557,0.0,0.16839378238341968,0.38392857142857145,0.0,1.0,0.0,0.8561278863232682,0.06581740976645435,0.0,0.19672131147540983,0.0,0.27310924369747897,0.24665391969407266,0.0,0.0019047619047619048,0,243,17,0,4,0,197,34,0,0,0,482,28,0,0,1,31,21,0,0,0,279,31,0,22,0,124,15,0,0,0,433,14,0,31,0,27,11,0,0,1,300,17,0,96,0,64,10,0,0,0,368,15,0,19,0,42,11,0,0,1,267,14,0,20,0,130,44,0,0,0,290,15,0,17,0,72,129,0,0,0,430,7,1,9,0,22,19,0,0,1,360,6,0,52,0,63,42,0,1
18,round_to_0_v1_18,30.359375,"(100, 100)",5.83011915709175,19,0.9078947368421053,0.949814126394052,0.6410256410256411,0.8448275862068966,0.9030303030303031,0.6343692870201096,0.8061224489795918,0.8735362997658079,0.7376093294460642,0.43778383287920075,0.8363636363636363,0.9076376554174067,0.7961783439490446,0.5697674418604651,0.305327868852459,0.7626373626373626,0.8298319327731093,0.7131931166347992,0.5184426229508197,0.9180952380952381,414,0,16,1,0,21,16,0,1,26,0,511,23,5,0,7,4,0,9,4,4,2,375,6,1,7,16,11,25,24,8,3,64,294,2,59,8,9,25,44,5,2,7,0,149,13,21,9,8,274,6,1,10,22,1,347,20,2,11,35,11,3,30,3,1,9,395,1,5,18,0,3,16,3,5,1,0,373,1,121,7,11,41,13,1,74,8,7,253,73,1,2,3,1,5,9,2,15,5,482
19,round_to_0_v1_19,95.578125,"(100, 100)",2.003576004932569,60,0.2016348773841962,0.37568058076225047,0.2890932982917214,0.28055878928987193,0.4519230769230769,0.08602150537634409,0.31736526946107785,0.7575757575757576,0.14516129032258066,0.1874670879410216,0.1494949494949495,0.36767317939609234,0.46709129511677283,0.46705426356589147,0.19262295081967212,0.017582417582417582,0.11134453781512606,0.04780114722753346,0.018442622950819672,0.6780952380952381,74,9,0,87,0,5,3,0,0,317,4,207,246,35,3,20,28,1,10,9,20,39,220,50,6,11,16,0,10,99,37,67,39,241,20,15,2,0,5,90,27,1,22,41,94,3,10,1,4,285,49,67,34,123,14,8,15,1,6,138,11,35,59,39,26,6,53,1,3,243,59,58,51,105,5,9,17,25,9,185,41,61,79,79,11,11,20,0,9,177,45,7,11,59,29,5,3,4,6,356
20,round_to_0_v1_20,22.1875,"(100, 100)",15.245157037822471,14,0.8783783783783784,0.9592760180995475,0.7774390243902439,0.5906515580736544,0.3809924306139613,0.6283987915407855,0.8621908127208481,0.5562422744128553,0.5662393162393162,0.0,0.7878787878787878,0.7531083481349912,0.5414012738853503,0.8081395348837209,0.9282786885245902,0.45714285714285713,0.5126050420168067,0.8604206500956023,0.5430327868852459,0.0,390,0,17,9,25,22,5,16,11,0,0,424,5,57,25,10,0,15,27,0,18,5,255,30,53,18,18,32,42,0,3,0,8,417,16,25,1,15,31,0,1,1,5,1,453,2,5,16,4,0,6,5,8,109,42,208,5,29,43,0,14,1,23,4,166,7,244,8,9,0,2,2,2,7,38,3,1,450,18,0,6,4,3,63,33,33,3,78,265,0,4,0,2,9,338,3,1,150,18,0
21,round_to_0_v1_21,39.03125,"(100, 100)",20.499310294211902,24,0.21374045801526717,0.7169811320754716,1.0,0.2777777777777778,0.17555373256767842,0.0,0.4915254237288136,0.24548192771084337,0.18113425925925927,0.0,0.11313131313131314,0.0674955595026643,0.0021231422505307855,0.029069767441860465,0.4385245901639344,0.0,0.36554621848739494,0.6233269598470363,0.6413934426229508,0.0,56,0,0,1,189,0,13,167,69,0,13,38,0,12,3,0,0,23,474,0,17,5,1,3,104,0,56,35,250,0,75,1,0,15,29,0,2,144,250,0,9,3,0,3,214,0,66,144,49,0,29,2,0,7,118,0,5,172,122,0,4,1,0,2,137,0,174,10,148,0,5,0,0,6,140,0,9,326,36,1,45,1,0,2,71,0,8,48,313,0,9,2,0,3,214,0,21,259,17,0
22,round_to_0_v1_22,20.984375,"(100, 100)",inf,13,0.33715596330275227,0.5302690582959642,0.6574074074074074,0.0,0.2,0.0,0.0,0.0,0.0,0.19049474094273472,0.8909090909090909,0.8401420959147424,0.30148619957537154,0.0,0.0020491803278688526,0.0,0.0,0.0,0.0,0.9314285714285714,441,20,13,0,0,0,0,0,8,13,23,473,11,0,0,0,0,0,0,56,124,94,142,0,0,0,0,0,0,111,126,117,21,0,0,0,0,0,0,252,27,7,2,1,1,1,0,0,0,449,203,62,12,0,0,0,0,0,0,178,163,27,5,0,0,0,0,0,0,281,28,19,4,2,4,0,0,0,0,466,146,65,5,0,0,0,0,0,0,272,27,8,1,0,0,0,0,0,0,489
23,round_to_0_v1_23,73.078125,"(100, 100)",2.7742214447879436,46,0.709375,0.9326424870466321,0.8795180722891566,0.8813559322033898,0.5165562913907285,0.30178173719376394,0.708433734939759,0.5450061652281134,0.40213523131672596,0.6911764705882353,0.9171717171717172,0.9591474245115453,0.15498938428874734,0.10077519379844961,0.639344262295082,0.5956043956043956,0.6176470588235294,0.8451242829827916,0.694672131147541,0.08952380952380952,454,0,2,0,3,17,7,7,5,0,1,540,1,0,1,13,0,0,7,0,69,6,73,1,17,60,41,46,158,0,21,5,2,52,9,268,21,31,107,0,10,2,1,0,312,35,15,69,35,9,15,10,0,3,37,271,20,18,74,7,45,0,0,0,45,35,294,13,44,0,13,7,1,1,11,27,2,442,15,4,6,7,0,1,15,100,9,10,339,1,6,2,3,1,154,72,6,175,59,47
24,round_to_0_v1_24,91.0,"(100, 100)",2.0331587091286796,58,0.6414141414141414,0.6136363636363636,0.40588235294117647,0.1678832116788321,0.22018348623853212,0.0,0.07954545454545454,0.13771712158808933,0.358600583090379,0.2,0.5131313131313131,0.5754884547069272,0.1464968152866242,0.044573643410852716,0.04918032786885246,0.0,0.014705882352941176,0.8489483747609943,0.2520491803278688,0.0019047619047619048,254,4,34,28,3,0,8,159,4,1,8,324,8,4,17,0,19,130,53,0,29,13,69,34,12,0,11,265,38,0,40,26,18,23,4,0,6,386,13,0,0,11,0,2,24,0,6,416,29,0,25,35,5,10,8,0,8,341,23,0,34,36,5,19,9,0,7,337,27,2,2,35,3,5,8,0,7,444,18,1,3,26,26,12,18,0,11,269,123,0,1,18,2,0,6,0,5,477,15,1
25,round_to_0_v1_25,49.21875,"(100, 100)",7.606214329082804,31,0.5053763440860215,0.4716981132075472,0.12054794520547946,0.4122137404580153,0.3939393939393939,0.08729388942774007,0.18252212389380532,0.4444444444444444,0.0,0.0916030534351145,0.09494949494949495,0.04440497335701599,0.09341825902335456,0.20930232558139536,0.07991803278688525,0.3956043956043956,0.6932773109243697,0.10707456978967496,0.0,0.022857142857142857,47,0,43,6,3,24,347,22,0,3,0,25,13,17,0,400,94,1,0,13,19,7,44,19,5,62,295,7,0,13,2,2,122,108,8,34,226,0,0,14,11,5,17,3,39,312,61,28,1,11,3,4,62,21,3,180,167,3,0,12,1,2,10,4,12,87,330,1,0,29,2,5,10,14,17,369,35,56,0,15,3,0,30,54,1,244,147,0,0,9,5,3,14,16,11,350,106,8,0,12
26,round_to_0_v1_26,36.421875,"(100, 100)",14.276001856736876,23,0.7885985748218527,0.7207207207207207,0.5175202156334232,0.5953488372093023,0.52,0.20121028744326777,0.6059322033898306,0.4521651560926485,0.2903225806451613,0.403125,0.6707070707070707,0.8525754884547069,0.40764331210191085,0.24806201550387597,0.02663934426229508,0.2923076923076923,0.9012605042016807,0.858508604206501,0.36885245901639346,0.24571428571428572,332,7,15,0,1,94,9,9,28,0,0,480,12,7,0,14,7,7,30,6,6,17,192,14,1,41,107,27,58,8,12,10,18,128,0,60,10,101,158,19,11,26,36,0,13,138,73,101,21,69,31,18,52,35,0,133,39,40,95,12,3,7,12,0,0,16,429,3,6,0,6,10,0,3,0,16,3,449,14,22,13,53,19,19,1,77,17,54,180,55,7,38,15,9,9,72,14,202,30,129
27,round_to_0_v1_27,95.609375,"(100, 100)",1.9108378678519904,60,0.29876543209876544,0.9380733944954128,0.31718061674008813,0.30532212885154064,0.5485714285714286,0.13623462630085148,0.22073279714030383,0.5993589743589743,0.14893617021276595,0.375,0.7333333333333333,0.7264653641207816,0.15286624203821655,0.21124031007751937,0.19672131147540983,0.31648351648351647,0.5189075630252101,0.3575525812619503,0.028688524590163935,0.005714285714285714,363,1,4,8,0,72,38,7,2,0,2,409,11,4,1,23,108,1,4,0,91,2,72,51,0,78,161,6,10,0,171,0,41,109,6,88,84,11,6,0,77,1,11,25,96,157,87,26,7,1,125,9,12,22,2,144,108,25,7,1,57,9,24,16,7,89,247,7,20,0,103,2,17,55,12,91,43,187,10,3,134,2,19,31,5,120,155,8,14,0,92,1,16,36,46,195,88,34,14,3
28,round_to_0_v1_28,45.203125,"(100, 100)",2.2281288360132137,28,0.15084388185654007,0.5846153846153846,0.15391539153915393,0.23711340206185566,0.19281045751633988,0.2767857142857143,0.4175257731958763,0.19781078967943705,0.6,0.12797281993204984,0.28888888888888886,0.0674955595026643,0.3630573248407643,0.044573643410852716,0.12090163934426229,0.06813186813186813,0.17016806722689076,0.4837476099426386,0.006147540983606557,0.21523809523809523,143,7,99,6,34,20,22,105,1,58,92,38,164,25,5,0,0,88,0,151,61,4,171,9,18,6,15,91,0,96,62,7,109,23,11,12,4,196,0,92,122,4,84,2,59,6,10,107,0,94,79,1,83,7,37,31,28,139,1,49,52,0,175,5,6,11,81,79,0,67,61,1,50,5,40,8,17,253,0,88,170,1,96,7,51,8,5,72,3,75,106,2,80,8,45,10,12,149,0,113
29,round_to_0_v1_29,59.71875,"(100, 100)",3.6275891104045064,38,0.9363395225464191,0.9638009049773756,0.35436893203883496,0.7387387387387387,0.5894428152492669,0.7688787185354691,0.9482071713147411,0.7260726072607261,0.6431718061674009,0.9577464788732394,0.7131313131313132,0.7566607460035524,0.9299363057324841,0.6356589147286822,0.8237704918032787,0.7384615384615385,0.5,0.8413001912045889,0.5983606557377049,0.1295238095238095,353,0,103,5,4,13,1,13,3,0,0,426,77,15,4,3,0,2,36,0,2,0,438,4,7,3,3,5,9,0,4,3,117,328,4,40,0,6,14,0,0,3,46,1,402,1,4,14,15,2,4,0,37,27,19,336,1,3,27,1,7,2,173,5,31,14,238,0,6,0,1,0,41,9,21,3,0,440,8,0,3,7,121,28,10,15,3,9,292,0,3,1,83,22,180,9,1,114,44,68
