,Name,train time [s],layers,loss val,iters,Class_0_precs,Class_1_precs,Class_2_precs,Class_3_precs,Class_4_precs,Class_5_precs,Class_6_precs,Class_7_precs,Class_8_precs,Class_9_precs,Class_0_recall,Class_1_recall,Class_2_recall,Class_3_recall,Class_4_recall,Class_5_recall,Class_6_recall,Class_7_recall,Class_8_recall,Class_9_recall,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
76,round_to_0_v1_76,27.03125,"(20, 20, 20, 20)",2.142891975384347,50,0.39215686274509803,0.16678832116788322,0.10892236384704519,0.19622641509433963,0.39166666666666666,0.2222222222222222,0.09090909090909091,0.23943661971830985,0.1891891891891892,0.2,0.12121212121212122,0.8117229129662522,0.19957537154989385,0.3023255813953488,0.09631147540983606,0.004395604395604396,0.004201680672268907,0.032504780114722756,0.0860655737704918,0.0019047619047619048,60,124,123,150,1,0,1,3,33,0,17,457,48,29,0,0,0,0,11,1,20,184,94,111,8,1,6,7,39,1,16,186,109,156,5,0,1,7,36,0,3,325,59,21,47,2,8,13,9,1,5,271,101,57,0,2,2,3,14,0,6,224,120,62,31,1,2,13,17,0,4,368,68,39,9,3,0,17,14,1,21,181,93,147,2,0,1,1,42,0,1,420,48,23,17,0,1,7,7,1
77,round_to_0_v1_77,19.390625,"(20, 20, 20, 20)",2.204097254763602,37,0.2184873949579832,0.23134328358208955,0.13615023474178403,0.16539992761491132,0.0,0.0,0.0,0.12121212121212122,0.0,0.08383233532934131,0.10505050505050505,0.11012433392539965,0.4309978768577495,0.8856589147286822,0.0,0.0,0.0,0.015296367112810707,0.0,0.02666666666666667,52,23,266,130,0,0,1,8,0,15,18,62,138,290,0,0,0,10,0,45,38,29,203,178,0,0,1,11,0,11,6,6,37,457,0,0,3,1,0,6,51,19,245,150,0,0,0,7,0,16,8,26,97,314,0,0,1,1,0,8,44,31,222,156,0,0,0,7,0,16,9,31,127,324,0,0,0,8,1,23,6,21,64,375,0,0,0,9,0,13,6,20,92,389,0,0,0,4,0,14
78,round_to_0_v1_78,16.875,"(20, 20, 20, 20)",2.3000533367642535,32,0.0,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
79,round_to_0_v1_79,25.8125,"(20, 20, 20, 20)",2.1255541178304806,46,0.5643994211287988,0.0,0.19047619047619047,0.0,0.10831721470019343,0.14285714285714285,0.3037037037037037,0.2330316742081448,0.15328467153284672,0.13292788879235448,0.7878787878787878,0.0,0.016985138004246284,0.0,0.11475409836065574,0.06593406593406594,0.0861344537815126,0.3938814531548757,0.430327868852459,0.2914285714285714,390,0,0,0,19,24,0,43,12,7,2,0,3,0,117,10,7,77,155,192,30,0,8,0,28,18,12,61,188,126,41,0,2,0,80,32,9,85,137,130,25,0,8,0,56,21,6,98,124,150,84,0,2,0,64,30,17,86,82,90,8,0,3,0,26,9,41,60,218,111,62,0,7,0,47,32,12,206,85,72,21,0,5,0,45,14,19,54,210,120,28,0,4,0,35,20,12,114,159,153
80,round_to_0_v1_80,24.671875,"(20, 20, 20, 20)",2.173041976356922,44,0.16266173752310537,0.23247559893522626,0.1773049645390071,0.1479028697571744,0.2745490981963928,0.2,0.17889908256880735,0.2096128170894526,0.13995943204868155,0.08333333333333333,0.17777777777777778,0.46536412078152756,0.05307855626326964,0.1298449612403101,0.2807377049180328,0.002197802197802198,0.3277310924369748,0.30019120458891013,0.1413934426229508,0.01904761904761905,88,40,29,23,73,0,83,70,69,20,40,262,5,85,2,0,45,99,20,5,35,134,25,48,27,0,118,32,42,10,45,140,14,67,30,1,111,47,48,13,92,39,2,23,137,0,54,74,58,9,46,106,17,44,30,1,112,53,34,12,41,55,32,63,30,1,156,24,60,14,41,162,2,30,44,0,34,157,37,16,50,79,13,38,68,1,104,55,69,11,63,110,2,32,58,1,55,138,56,10
81,round_to_0_v1_81,29.546875,"(20, 20, 20, 20)",1.9676951466456394,52,0.45595854922279794,0.29927007299270075,0.32222222222222224,0.17222222222222222,0.2600243013365735,0.4186046511627907,0.18672199170124482,0.19601837672281777,0.35777126099706746,0.20508982035928144,0.5333333333333333,0.21847246891651864,0.36942675159235666,0.12015503875968993,0.4385245901639344,0.03956043956043956,0.09453781512605042,0.2447418738049713,0.5,0.26095238095238094,264,3,89,18,23,2,26,38,27,5,18,123,77,53,24,0,10,66,75,117,83,17,174,30,29,5,21,26,72,14,48,68,77,62,37,5,27,44,105,43,29,8,2,5,214,0,10,81,3,136,53,23,45,42,56,18,37,56,91,34,44,19,37,43,98,10,45,85,39,56,11,70,14,40,128,0,31,128,20,81,14,49,19,58,22,2,17,18,244,45,15,31,6,9,192,1,17,111,6,137
82,round_to_0_v1_82,11.375,"(20, 20, 20, 20)",2.1276923207204126,20,0.22095959595959597,0.17613636363636365,0.12437810945273632,0.15333333333333332,0.22321428571428573,0.2,0.5,0.276885043263288,0.14775725593667546,0.19708029197080293,0.35353535353535354,0.38543516873889877,0.05307855626326964,0.26744186046511625,0.05122950819672131,0.015384615384615385,0.025210084033613446,0.42829827915869984,0.22950819672131148,0.05142857142857143,175,12,14,165,1,2,3,64,54,5,34,217,7,66,20,4,0,133,78,4,76,120,25,79,4,3,2,67,87,8,141,54,11,138,16,3,0,76,64,13,8,249,17,39,25,2,3,64,40,41,99,92,29,91,9,7,1,31,88,8,38,211,36,66,4,5,12,10,93,1,73,62,12,74,4,0,0,224,45,29,96,67,25,126,6,3,1,51,112,1,52,148,25,56,23,6,2,89,97,27
83,round_to_0_v1_83,9.171875,"(20, 20, 20, 20)",2.341732409495852,18,0.0,0.0,0.0,0.10322064412882577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,495,0,0,0,0,0,0,1,0,0,562,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0
84,round_to_0_v1_84,23.015625,"(20, 20, 20, 20)",2.2898342262857887,44,0.5428571428571428,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07676767676767676,0.9946714031971581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,457,0,0,0,0,0,0,0,0,1,560,0,0,2,0,0,0,0,0,5,466,0,0,0,0,0,0,0,0,16,500,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,7,448,0,0,0,0,0,0,0,0,2,474,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,1,487,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
85,round_to_0_v1_85,11.015625,"(20, 20, 20, 20)",2.280727103966525,19,0.2363132363132363,0.33,0.1297071129707113,0.11129848229342328,0.13729508196721313,0.0,0.1362862010221465,0.12633624878522837,0.0,0.0,0.6888888888888889,0.0586145648312611,0.06581740976645435,0.12790697674418605,0.27459016393442626,0.0,0.16806722689075632,0.248565965583174,0.0,0.0,341,1,12,22,16,0,13,87,1,2,54,33,28,111,151,0,120,63,0,3,126,13,31,55,68,0,54,121,0,3,108,7,18,66,126,0,79,108,0,4,118,6,18,53,134,0,57,99,1,2,105,12,26,58,99,0,44,107,1,3,82,14,29,76,105,0,80,86,0,4,239,2,14,36,67,0,28,130,7,0,115,9,38,53,101,0,51,120,0,1,155,3,25,63,109,0,61,108,1,0
